antecedents,consequents,support,confidence
"frozenset({'공중식물', '인테리어식물', '흙/마사/스톤'})",frozenset({'묘목/조경/관목'}),0.000180734,0.333333333
"frozenset({'흙/마사/스톤', '묘목/조경/관목', '공중식물'})",frozenset({'인테리어식물'}),0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물'})","frozenset({'공중식물', '흙/마사/스톤'})",0.000180734,0.05
"frozenset({'공중식물', '인테리어식물'})","frozenset({'묘목/조경/관목', '흙/마사/스톤'})",0.000180734,0.027027027
"frozenset({'흙/마사/스톤', '인테리어식물'})","frozenset({'묘목/조경/관목', '공중식물'})",0.000180734,0.03125
"frozenset({'묘목/조경/관목', '공중식물'})","frozenset({'흙/마사/스톤', '인테리어식물'})",0.000180734,0.166666667
"frozenset({'묘목/조경/관목', '흙/마사/스톤'})","frozenset({'공중식물', '인테리어식물'})",0.000180734,0.142857143
"frozenset({'공중식물', '흙/마사/스톤'})","frozenset({'묘목/조경/관목', '인테리어식물'})",0.000180734,0.142857143
frozenset({'인테리어식물'}),"frozenset({'흙/마사/스톤', '묘목/조경/관목', '공중식물'})",0.000180734,0.002070393
frozenset({'묘목/조경/관목'}),"frozenset({'공중식물', '인테리어식물', '흙/마사/스톤'})",0.000180734,0.008547009
frozenset({'공중식물'}),"frozenset({'묘목/조경/관목', '인테리어식물', '흙/마사/스톤'})",0.000180734,0.005181347
frozenset({'흙/마사/스톤'}),"frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})",0.000180734,0.002262443
"frozenset({'수입식물', '인테리어식물', '묘목/조경/관목'})",frozenset({'공중식물'}),0.000180734,0.333333333
"frozenset({'수입식물', '인테리어식물', '공중식물'})",frozenset({'묘목/조경/관목'}),0.000180734,0.142857143
"frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})",frozenset({'수입식물'}),0.000180734,0.2
"frozenset({'수입식물', '묘목/조경/관목', '공중식물'})",frozenset({'인테리어식물'}),0.000180734,1
"frozenset({'수입식물', '인테리어식물'})","frozenset({'묘목/조경/관목', '공중식물'})",0.000180734,0.027777778
"frozenset({'묘목/조경/관목', '인테리어식물'})","frozenset({'수입식물', '공중식물'})",0.000180734,0.05
"frozenset({'공중식물', '인테리어식물'})","frozenset({'수입식물', '묘목/조경/관목'})",0.000180734,0.027027027
"frozenset({'수입식물', '묘목/조경/관목'})","frozenset({'공중식물', '인테리어식물'})",0.000180734,0.25
"frozenset({'수입식물', '공중식물'})","frozenset({'묘목/조경/관목', '인테리어식물'})",0.000180734,0.02
"frozenset({'묘목/조경/관목', '공중식물'})","frozenset({'수입식물', '인테리어식물'})",0.000180734,0.166666667
frozenset({'인테리어식물'}),"frozenset({'수입식물', '묘목/조경/관목', '공중식물'})",0.000180734,0.002070393
frozenset({'수입식물'}),"frozenset({'묘목/조경/관목', '인테리어식물', '공중식물'})",0.000180734,0.003289474
frozenset({'묘목/조경/관목'}),"frozenset({'수입식물', '인테리어식물', '공중식물'})",0.000180734,0.008547009
frozenset({'공중식물'}),"frozenset({'수입식물', '인테리어식물', '묘목/조경/관목'})",0.000180734,0.005181347
"frozenset({'기타원예', '수입식물', '인테리어식물'})",frozenset({'공중식물'}),0.000180734,0.5
"frozenset({'수입식물', '인테리어식물', '공중식물'})",frozenset({'기타원예'}),0.000180734,0.142857143
"frozenset({'기타원예', '인테리어식물', '공중식물'})",frozenset({'수입식물'}),0.000180734,1
"frozenset({'기타원예', '수입식물', '공중식물'})",frozenset({'인테리어식물'}),0.000180734,1
"frozenset({'수입식물', '인테리어식물'})","frozenset({'기타원예', '공중식물'})",0.000180734,0.027777778
"frozenset({'기타원예', '인테리어식물'})","frozenset({'수입식물', '공중식물'})",0.000180734,0.2
"frozenset({'공중식물', '인테리어식물'})","frozenset({'기타원예', '수입식물'})",0.000180734,0.027027027
"frozenset({'기타원예', '수입식물'})","frozenset({'공중식물', '인테리어식물'})",0.000180734,0.333333333
"frozenset({'수입식물', '공중식물'})","frozenset({'기타원예', '인테리어식물'})",0.000180734,0.02
"frozenset({'기타원예', '공중식물'})","frozenset({'수입식물', '인테리어식물'})",0.000180734,0.5
frozenset({'인테리어식물'}),"frozenset({'기타원예', '수입식물', '공중식물'})",0.000180734,0.002070393
frozenset({'수입식물'}),"frozenset({'기타원예', '인테리어식물', '공중식물'})",0.000180734,0.003289474
frozenset({'기타원예'}),"frozenset({'수입식물', '인테리어식물', '공중식물'})",0.000180734,0.006097561
frozenset({'공중식물'}),"frozenset({'기타원예', '수입식물', '인테리어식물'})",0.000180734,0.005181347
"frozenset({'기타원예', '인테리어식물', '특가세일'})",frozenset({'공중식물'}),0.000180734,1
"frozenset({'공중식물', '인테리어식물', '특가세일'})",frozenset({'기타원예'}),0.000180734,0.333333333
"frozenset({'공중식물', '기타원예', '특가세일'})",frozenset({'인테리어식물'}),0.000180734,1
"frozenset({'기타원예', '인테리어식물', '공중식물'})",frozenset({'특가세일'}),0.000180734,1
"frozenset({'인테리어식물', '특가세일'})","frozenset({'기타원예', '공중식물'})",0.000180734,0.027027027
"frozenset({'기타원예', '특가세일'})","frozenset({'공중식물', '인테리어식물'})",0.000180734,0.5
"frozenset({'공중식물', '특가세일'})","frozenset({'기타원예', '인테리어식물'})",0.000180734,0.111111111
"frozenset({'기타원예', '인테리어식물'})","frozenset({'공중식물', '특가세일'})",0.000180734,0.2
"frozenset({'공중식물', '인테리어식물'})","frozenset({'기타원예', '특가세일'})",0.000180734,0.027027027
"frozenset({'기타원예', '공중식물'})","frozenset({'인테리어식물', '특가세일'})",0.000180734,0.5
frozenset({'특가세일'}),"frozenset({'기타원예', '인테리어식물', '공중식물'})",0.000180734,0.002695418
frozenset({'인테리어식물'}),"frozenset({'공중식물', '기타원예', '특가세일'})",0.000180734,0.002070393
frozenset({'기타원예'}),"frozenset({'공중식물', '인테리어식물', '특가세일'})",0.000180734,0.006097561
frozenset({'공중식물'}),"frozenset({'기타원예', '인테리어식물', '특가세일'})",0.000180734,0.005181347
"frozenset({'묘목/조경/관목', '인테리어식물', '수생/식충/과실수'})",frozenset({'야생화'}),0.000180734,0.5
"frozenset({'인테리어식물', '수생/식충/과실수', '야생화'})",frozenset({'묘목/조경/관목'}),0.000180734,1
"frozenset({'묘목/조경/관목', '인테리어식물', '야생화'})",frozenset({'수생/식충/과실수'}),0.000180734,0.2
"frozenset({'묘목/조경/관목', '수생/식충/과실수', '야생화'})",frozenset({'인테리어식물'}),0.000180734,1
"frozenset({'인테리어식물', '수생/식충/과실수'})","frozenset({'묘목/조경/관목', '야생화'})",0.000180734,0.05
"frozenset({'묘목/조경/관목', '인테리어식물'})","frozenset({'수생/식충/과실수', '야생화'})",0.000180734,0.05
"frozenset({'인테리어식물', '야생화'})","frozenset({'묘목/조경/관목', '수생/식충/과실수'})",0.000180734,0.01754386
"frozenset({'묘목/조경/관목', '수생/식충/과실수'})","frozenset({'인테리어식물', '야생화'})",0.000180734,0.25
"frozenset({'수생/식충/과실수', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물'})",0.000180734,0.090909091
"frozenset({'묘목/조경/관목', '야생화'})","frozenset({'인테리어식물', '수생/식충/과실수'})",0.000180734,0.055555556
frozenset({'인테리어식물'}),"frozenset({'묘목/조경/관목', '수생/식충/과실수', '야생화'})",0.000180734,0.002070393
frozenset({'수생/식충/과실수'}),"frozenset({'묘목/조경/관목', '인테리어식물', '야생화'})",0.000180734,0.013157895
frozenset({'묘목/조경/관목'}),"frozenset({'인테리어식물', '수생/식충/과실수', '야생화'})",0.000180734,0.008547009
frozenset({'야생화'}),"frozenset({'묘목/조경/관목', '인테리어식물', '수생/식충/과실수'})",0.000180734,0.002247191
"frozenset({'다육', '인테리어식물', '야생화'})",frozenset({'흙/마사/스톤'}),0.000180734,0.1
"frozenset({'다육', '인테리어식물', '흙/마사/스톤'})",frozenset({'야생화'}),0.000180734,1
"frozenset({'흙/마사/스톤', '인테리어식물', '야생화'})",frozenset({'다육'}),0.000180734,0.2
"frozenset({'다육', '야생화', '흙/마사/스톤'})",frozenset({'인테리어식물'}),0.000180734,0.25
"frozenset({'다육', '인테리어식물'})","frozenset({'흙/마사/스톤', '야생화'})",0.000180734,0.038461538
"frozenset({'인테리어식물', '야생화'})","frozenset({'다육', '흙/마사/스톤'})",0.000180734,0.01754386
"frozenset({'흙/마사/스톤', '인테리어식물'})","frozenset({'다육', '야생화'})",0.000180734,0.03125
"frozenset({'다육', '야생화'})","frozenset({'흙/마사/스톤', '인테리어식물'})",0.000180734,0.027027027
"frozenset({'다육', '흙/마사/스톤'})","frozenset({'인테리어식물', '야생화'})",0.000180734,0.066666667
"frozenset({'흙/마사/스톤', '야생화'})","frozenset({'다육', '인테리어식물'})",0.000180734,0.038461538
frozenset({'인테리어식물'}),"frozenset({'다육', '야생화', '흙/마사/스톤'})",0.000180734,0.002070393
frozenset({'다육'}),"frozenset({'흙/마사/스톤', '인테리어식물', '야생화'})",0.000180734,0.005263158
frozenset({'야생화'}),"frozenset({'다육', '인테리어식물', '흙/마사/스톤'})",0.000180734,0.002247191
frozenset({'흙/마사/스톤'}),"frozenset({'다육', '인테리어식물', '야생화'})",0.000180734,0.002262443
"frozenset({'다육', '인테리어식물', '수입식물'})",frozenset({'야생화'}),0.000180734,0.25
"frozenset({'다육', '인테리어식물', '야생화'})",frozenset({'수입식물'}),0.000180734,0.1
"frozenset({'수입식물', '인테리어식물', '야생화'})",frozenset({'다육'}),0.000180734,0.2
"frozenset({'다육', '수입식물', '야생화'})",frozenset({'인테리어식물'}),0.000180734,0.166666667
"frozenset({'다육', '인테리어식물'})","frozenset({'수입식물', '야생화'})",0.000180734,0.038461538
"frozenset({'수입식물', '인테리어식물'})","frozenset({'다육', '야생화'})",0.000180734,0.027777778
"frozenset({'인테리어식물', '야생화'})","frozenset({'다육', '수입식물'})",0.000180734,0.01754386
"frozenset({'다육', '수입식물'})","frozenset({'인테리어식물', '야생화'})",0.000180734,0.052631579
"frozenset({'다육', '야생화'})","frozenset({'수입식물', '인테리어식물'})",0.000180734,0.027027027
"frozenset({'수입식물', '야생화'})","frozenset({'다육', '인테리어식물'})",0.000180734,0.023809524
frozenset({'인테리어식물'}),"frozenset({'다육', '수입식물', '야생화'})",0.000180734,0.002070393
frozenset({'다육'}),"frozenset({'수입식물', '인테리어식물', '야생화'})",0.000180734,0.005263158
frozenset({'수입식물'}),"frozenset({'다육', '인테리어식물', '야생화'})",0.000180734,0.003289474
frozenset({'야생화'}),"frozenset({'다육', '인테리어식물', '수입식물'})",0.000180734,0.002247191
"frozenset({'묘목/조경/관목', '인테리어식물', '야생화'})",frozenset({'허브'}),0.000180734,0.2
"frozenset({'허브', '인테리어식물', '야생화'})",frozenset({'묘목/조경/관목'}),0.000180734,0.166666667
"frozenset({'묘목/조경/관목', '인테리어식물', '허브'})",frozenset({'야생화'}),0.000180734,1
"frozenset({'묘목/조경/관목', '허브', '야생화'})",frozenset({'인테리어식물'}),0.000180734,0.333333333
"frozenset({'인테리어식물', '야생화'})","frozenset({'묘목/조경/관목', '허브'})",0.000180734,0.01754386
"frozenset({'묘목/조경/관목', '인테리어식물'})","frozenset({'허브', '야생화'})",0.000180734,0.05
"frozenset({'인테리어식물', '허브'})","frozenset({'묘목/조경/관목', '야생화'})",0.000180734,0.066666667
"frozenset({'묘목/조경/관목', '야생화'})","frozenset({'인테리어식물', '허브'})",0.000180734,0.055555556
"frozenset({'허브', '야생화'})","frozenset({'묘목/조경/관목', '인테리어식물'})",0.000180734,0.071428571
"frozenset({'묘목/조경/관목', '허브'})","frozenset({'인테리어식물', '야생화'})",0.000180734,0.2
frozenset({'인테리어식물'}),"frozenset({'묘목/조경/관목', '허브', '야생화'})",0.000180734,0.002070393
frozenset({'야생화'}),"frozenset({'묘목/조경/관목', '인테리어식물', '허브'})",0.000180734,0.002247191
frozenset({'묘목/조경/관목'}),"frozenset({'허브', '인테리어식물', '야생화'})",0.000180734,0.008547009
frozenset({'허브'}),"frozenset({'묘목/조경/관목', '인테리어식물', '야생화'})",0.000180734,0.025
"frozenset({'화분', '인테리어식물', '야생화'})",frozenset({'허브'}),0.000180734,0.333333333
"frozenset({'야생화', '화분', '허브'})",frozenset({'인테리어식물'}),0.000180734,0.5
"frozenset({'화분', '인테리어식물', '허브'})",frozenset({'야생화'}),0.000180734,1
"frozenset({'허브', '인테리어식물', '야생화'})",frozenset({'화분'}),0.000180734,0.166666667
"frozenset({'화분', '야생화'})","frozenset({'인테리어식물', '허브'})",0.000180734,0.066666667
"frozenset({'인테리어식물', '화분'})","frozenset({'허브', '야생화'})",0.000180734,0.066666667
"frozenset({'화분', '허브'})","frozenset({'인테리어식물', '야생화'})",0.000180734,0.5
"frozenset({'인테리어식물', '야생화'})","frozenset({'화분', '허브'})",0.000180734,0.01754386
"frozenset({'허브', '야생화'})","frozenset({'인테리어식물', '화분'})",0.000180734,0.071428571
"frozenset({'인테리어식물', '허브'})","frozenset({'화분', '야생화'})",0.000180734,0.066666667
frozenset({'화분'}),"frozenset({'허브', '인테리어식물', '야생화'})",0.000180734,0.004739336
frozenset({'야생화'}),"frozenset({'화분', '인테리어식물', '허브'})",0.000180734,0.002247191
